Time [s];Acceleration [m/s²]
0.011340;-90.400782
0.011370;-118.136916
0.011400;-136.267217
0.011430;-131.532542
0.011460;-98.791950
0.011490;-52.046594
0.011520;-11.659927
0.011550;20.872242
0.011580;54.336173
0.011610;85.053798
0.011640;94.477749
0.011670;85.569104
0.011700;66.059923
0.011730;39.588567
0.011760;5.274752
0.011790;-26.487182
0.011820;-37.780313
0.011850;-40.567382
0.011880;-50.460848
0.011910;-69.654830
0.011940;-73.244803
0.011970;-59.811801
0.012000;-35.111791
0.012030;-6.396183
0.012060;27.227403
0.012090;55.443821
0.012120;59.348505
0.012150;30.294696
0.012180;-4.838857
0.012210;-19.901069
0.012240;-25.504059
0.012270;-32.286862
0.012300;-29.885915
0.012330;-14.426270
0.012360;9.051276
0.012390;29.944706
0.012420;41.700192
0.012450;46.474339
0.012480;39.971677
0.012510;22.797886
0.012540;-3.114099
0.012570;-21.308355
0.012600;-23.953320
0.012630;-23.028267
0.012660;-20.784044
0.012690;-12.882416
0.012720;-2.165244
0.012750;5.557668
0.012780;5.777363
0.012810;5.665687
0.012840;3.014324
0.012870;8.505452
0.012900;24.385384
0.012930;33.105355
0.012960;30.107044
0.012990;33.611245
0.013020;40.356030
0.013050;40.998851
0.013080;37.050873
0.013110;27.265338
0.013140;8.373015
0.013170;-12.077970
0.013200;-23.201391
0.013230;-30.642007
0.013260;-41.126403
0.013290;-48.025242
0.013320;-44.005657
0.013350;-29.923083
0.013380;-6.852793
0.013410;17.670999
0.013440;38.067506
0.013470;54.230866
0.013500;63.061579
0.013530;64.088992
0.013560;62.957558
0.013590;58.896039
0.013620;48.998126
0.013650;35.534154
0.013680;22.713592
0.013710;9.821675
0.013740;-6.131035
0.013770;-26.332556
0.013800;-60.280977
0.013830;-112.161867
0.013860;-153.462144
0.013890;-165.584362
0.013920;-143.442055
0.013950;-75.032708
0.013980;5.258396
0.014010;55.809659
0.014040;92.588430
0.014070;128.193176
0.014100;145.298279
0.014130;132.945507
0.014160;101.933639
0.014190;64.668719
0.014220;26.352020
0.014250;-15.901602
0.014280;-75.290489
0.014310;-145.915777
0.014340;-200.273664
0.014370;-214.258894
0.014400;-181.737245
0.014430;-96.807910
0.014460;18.436117
0.014490;112.994269
0.014520;155.260400
0.014550;141.076608
0.014580;82.266120
0.014610;2.702458
0.014640;-60.400174
0.014670;-77.918871
0.014700;-48.546297
0.014730;10.728861
0.014760;67.045522
0.014790;72.278110
0.014820;25.124009
0.014850;-31.842947
0.014880;-71.423566
0.014910;-84.220241
0.014940;-58.499352
0.014970;8.767579
0.015000;66.100901
0.015030;74.886320
0.015060;67.516651
0.015090;58.522830
0.015120;26.606287
0.015150;-5.044275
0.015180;-21.816111
0.015210;-19.427551
0.015240;6.090068
0.015270;22.847821
0.015300;10.451095
0.015330;-10.394986
0.015360;-34.808012
0.015390;-68.108548
0.015420;-87.531439
0.015450;-67.194270
0.015480;-36.201924
0.015510;-14.393384
0.015540;11.170113
0.015570;28.119833
0.015600;36.073983
0.015630;44.866315
0.015660;37.417784
0.015690;19.877955
0.015720;16.279057
0.015750;26.420477
0.015780;42.875153
0.015810;61.945873
0.015840;82.947298
0.015870;90.812956
0.015900;74.205538
0.015930;40.604236
0.015960;-10.779289
0.015990;-75.367706
0.016020;-134.608269
0.016050;-181.271828
0.016080;-198.922254
0.016110;-159.233494
0.016140;-77.816737
0.016170;-6.601746
0.016200;41.865443
0.016230;94.879213
0.016260;165.373460
0.016290;221.635747
0.016320;245.066982
0.016350;219.525940
0.016380;150.996091
0.016410;65.011283
0.016440;-16.729053
0.016470;-89.045486
0.016500;-150.879279
0.016530;-191.110193
0.016560;-199.968333
0.016590;-175.665481
0.016620;-129.222128
0.016650;-72.393682
0.016680;-15.801936
0.016710;29.586328
0.016740;54.303439
0.016770;61.465309
0.016800;66.320817
0.016830;74.612905
0.016860;81.306608
0.016890;82.285992
0.016920;68.237856
0.016950;39.860166
0.016980;8.617345
0.017010;-23.107364
0.017040;-54.885062
0.017070;-78.356394
0.017100;-83.717093
0.017130;-74.568000
0.017160;-47.847330
0.017190;-12.285415
0.017220;13.390909
0.017250;26.001276
0.017280;34.426794
0.017310;36.304368
0.017340;31.510911
0.017370;22.337512
0.017400;11.262034
0.017430;4.091999
0.017460;8.682257
0.017490;10.495532
0.017520;-9.512360
0.017550;-38.165776
0.017580;-59.698836
0.017610;-74.655967
0.017640;-79.883031
0.017670;-71.190242
0.017700;-44.016271
0.017730;-6.965021
0.017760;22.350451
0.017790;38.376902
0.017820;54.862300
0.017850;63.953105
0.017880;58.188405
0.017910;45.679175
0.017940;40.291620
0.017970;39.857638
0.018000;40.326484
0.018030;34.928753
0.018060;9.238626
0.018090;-25.012937
0.018120;-42.956527
0.018150;-45.339994
0.018180;-49.633155
0.018210;-43.824952
0.018240;-24.054276
0.018270;3.497815
0.018300;20.847078
0.018330;38.450350
0.018360;55.136527
0.018390;61.392404
0.018420;47.286243
0.018450;22.036133
0.018480;0.578812
0.018510;-3.279871
0.018540;-8.980164
0.018570;-30.653448
0.018600;-53.786658
0.018630;-61.858328
0.018660;-58.726992
0.018690;-58.467888
0.018720;-59.134079
0.018750;-52.540097
0.018780;-34.653071
0.018810;-4.554382
0.018840;23.706101
0.018870;42.543974
0.018900;56.142506
0.018930;60.188545
0.018960;52.458065
0.018990;48.096169
0.019020;53.078692
0.019050;59.743907
0.019080;66.538535
0.019110;72.831373
0.019140;76.764492
0.019170;72.086747
0.019200;54.691512
0.019230;34.108711
0.019260;20.763685
0.019290;-2.809160
0.019320;-66.098319
0.019350;-183.845429
0.019380;-307.995900
0.019410;-338.043170
0.019440;-243.497964
0.019470;-104.365539
0.019500;-4.407677
0.019530;36.694708
0.019560;87.813842
0.019590;160.150805
0.019620;202.208434
0.019650;195.440656
0.019680;160.481206
0.019710;110.251589
0.019740;52.938410
0.019770;5.503104
0.019800;-21.051912
0.019830;-32.426066
0.019860;-37.890535
0.019890;-37.236817
0.019920;-28.877221
0.019950;-17.108739
0.019980;-3.462959
0.020010;12.120651
0.020040;29.475513
0.020070;42.374220
0.020100;36.969665
0.020130;8.861212
0.020160;-24.664446
0.020190;-47.419699
0.020220;-63.725904
0.020250;-76.290074
0.020280;-72.734867
0.020310;-50.544107
0.020340;-16.572792
0.020370;22.578464
0.020400;57.634469
0.020430;74.432722
0.020460;63.367002
0.020490;36.829690
0.020520;5.942685
0.020550;-23.464641
0.020580;-41.027605
0.020610;-48.922609
0.020640;-51.707344
0.020670;-36.395741
0.020700;-2.313961
0.020730;36.643520
0.020760;67.948769
0.020790;79.107510
0.020820;64.767242
0.020850;33.323065
0.020880;-0.426438
0.020910;-27.989312
0.020940;-47.054137
0.020970;-48.104072
0.021000;-45.730480
0.021030;-43.060529
0.021060;-22.110305
0.021090;11.773020
0.021120;29.737904
0.021150;34.855480
0.021180;32.771313
0.021210;6.083266
0.021240;-32.052793
0.021270;-60.409077
0.021300;-75.344822
0.021330;-70.898728
0.021360;-45.025699
0.021390;-16.434063
0.021420;24.029286
0.021450;77.383607
0.021480;99.801644
0.021510;75.360936
0.021540;50.976556
0.021570;35.625735
0.021600;13.852808
0.021630;-6.907492
0.021660;-21.778790
0.021690;-36.380344
0.021720;-50.029986
0.021750;-62.960937
0.021780;-70.545192
0.021810;-66.204867
0.021840;-52.777014
0.021870;-42.806353
0.021900;-33.942664
0.021930;-10.721363
0.021960;17.366226
0.021990;32.457792
0.022020;31.444256
0.022050;29.146852
0.022080;22.850376
0.022110;7.294344
0.022140;-7.289279
0.022170;-12.871104
0.022200;-8.481949
0.022230;8.213656
0.022260;31.354357
0.022290;56.501058
0.022320;79.312135
0.022350;86.350239
0.022380;70.941029
0.022410;45.213260
0.022440;20.373729
0.022470;-12.491976
0.022500;-51.657426
0.022530;-88.720649
0.022560;-122.660844
0.022590;-138.307343
0.022620;-115.833509
0.022650;-62.402555
0.022680;-6.212361
0.022710;42.477804
0.022740;88.828730
0.022770;126.278116
0.022800;142.420074
0.022830;137.181855
0.022860;109.389663
0.022890;63.682478
0.022920;19.359900
0.022950;-17.552906
0.022980;-57.124642
0.023010;-89.492490
0.023040;-107.506455
0.023070;-114.396774
0.023100;-103.735592
0.023130;-73.639129
0.023160;-43.152737
0.023190;-13.805481
0.023220;16.959147
0.023250;43.208741
0.023280;54.929829
0.023310;54.046353
0.023340;41.578338
0.023370;26.451043
0.023400;19.179291
0.023430;20.037546
0.023460;26.064928
0.023490;32.948099
0.023520;35.470025
0.023550;33.441183
0.023580;19.321290
0.023610;-14.123884
0.023640;-48.440612
0.023670;-66.690661
0.023700;-69.548262
0.023730;-59.628599
0.023760;-35.770847
0.023790;-2.596405
0.023820;33.263428
0.023850;57.317866
0.023880;58.254006
0.023910;42.084147
0.023940;25.329763
0.023970;12.369631
0.024000;-1.198270
0.024030;-11.730330
0.024060;-14.146851
0.024090;-9.279569
0.024120;-2.958673
0.024150;-7.265207
0.024180;-10.194971
0.024210;6.960011
0.024240;15.093605
0.024270;5.824498
0.024300;1.158764
0.024330;5.777593
0.024360;9.399325
0.024390;10.716545
0.024420;16.192509
0.024450;17.777226
0.024480;5.967071
0.024510;-5.166634
0.024540;-12.204586
0.024570;-27.507505
0.024600;-52.826076
0.024630;-85.332645
0.024660;-102.941434
0.024690;-100.488365
0.024720;-78.361148
0.024750;-34.851767
0.024780;19.546437
0.024810;62.424927
0.024840;89.651185
0.024870;99.743828
0.024900;91.154263
0.024930;69.668332
0.024960;48.677957
0.024990;33.924815
0.025020;16.647838
0.025050;1.806295
0.025080;-11.654009
0.025110;-20.363527
0.025140;-33.269859
0.025170;-54.353295
0.025200;-71.912473
0.025230;-72.589403
0.025260;-64.339744
0.025290;-56.724204
0.025320;-37.376560
0.025350;-1.011898
0.025380;30.019256
0.025410;39.781351
0.025440;38.555572
0.025470;41.494732
0.025500;46.680747
0.025530;39.450998
0.025560;21.201647
0.025590;10.395657
0.025620;15.027566
0.025650;13.132342
0.025680;-2.202862
0.025710;-9.109223
0.025740;5.909430
0.025770;23.903210
0.025800;25.288232
0.025830;21.483125
0.025860;21.835738
0.025890;18.434583
0.025920;4.601411
0.025950;-17.121901
0.025980;-37.452874
0.026010;-51.288313
0.026040;-57.384351
0.026070;-54.318576
0.026100;-37.512636
0.026130;-7.146095
0.026160;24.320503
0.026190;50.100074
0.026220;68.844094
0.026250;80.470488
0.026280;82.096332
0.026310;70.566014
0.026340;48.424442
0.026370;22.371749
0.026400;-1.877031
0.026430;-25.973089
0.026460;-66.695914
0.026490;-113.197886
0.026520;-131.029048
0.026550;-122.263307
0.026580;-103.661592
0.026610;-71.659578
0.026640;-24.104057
0.026670;19.498162
0.026700;44.419043
0.026730;57.294257
0.026760;62.142395
0.026790;63.836891
0.026820;65.334829
0.026850;65.748107
0.026880;66.696487
0.026910;77.485814
0.026940;93.139473
0.026970;100.421382
0.027000;97.448589
0.027030;86.104250
0.027060;51.980463
0.027090;-2.706432
0.027120;-71.466428
0.027150;-151.865027
0.027180;-217.297474
0.027210;-251.736537
0.027240;-236.709079
0.027270;-149.401761
0.027300;-37.390566
0.027330;51.861467
0.027360;124.698186
0.027390;160.754713
0.027420;150.395205
0.027450;112.107042
0.027480;72.328768
0.027510;34.728767
0.027540;5.558988
0.027570;-8.395859
0.027600;-4.889239
0.027630;16.154495
0.027660;38.481542
0.027690;38.843241
0.027720;22.780113
0.027750;4.997128
0.027780;-9.408606
0.027810;-32.155365
0.027840;-65.695332
0.027870;-88.905054
0.027900;-100.532628
0.027930;-105.745929
0.027960;-95.920549
0.027990;-65.247630
0.028020;-18.017411
0.028050;24.957506
0.028080;57.201189
0.028110;74.710472
0.028140;69.813679
0.028170;51.845718
0.028200;31.096764
0.028230;13.143384
0.028260;13.956467
0.028290;20.906995
0.028320;32.948551
0.028350;51.728399
0.028380;63.250167
0.028410;60.410467
0.028440;39.181116
0.028470;7.581844
0.028500;-22.297853
0.028530;-35.665387
0.028560;-37.600493
0.028590;-46.713280
0.028620;-57.220708
0.028650;-51.770533
0.028680;-52.208939
0.028710;-66.876869
0.028740;-66.781885
0.028770;-44.874122
0.028800;-15.969863
0.028830;1.457940
0.028860;12.857854
0.028890;19.719664
0.028920;18.571167
0.028950;5.185096
0.028980;-3.855789
0.029010;13.442671
0.029040;42.356025
0.029070;64.332487
0.029100;86.544068
0.029130;102.505779
0.029160;94.060311
0.029190;56.563687
0.029220;6.784426
0.029250;-38.716549
0.029280;-81.743538
0.029310;-114.575697
0.029340;-125.720892
0.029370;-116.008306
0.029400;-84.295963
0.029430;-49.715781
0.029460;-25.418585
0.029490;3.632334
0.029520;34.408439
0.029550;50.910491
0.029580;53.687978
0.029610;62.479341
0.029640;77.104918
0.029670;68.032616
0.029700;37.875263
0.029730;14.390472
0.029760;-1.840054
0.029790;-17.629305
0.029820;-33.158891
0.029850;-38.283041
0.029880;-28.322614
0.029910;-15.974702
0.029940;-13.945666
0.029970;-20.621778
0.030000;-28.488943
0.030030;-37.295541
0.030060;-49.590856
0.030090;-54.547776
0.030120;-43.607991
0.030150;-21.493345
0.030180;8.507750
0.030210;47.270736
0.030240;81.166400
0.030270;101.292293
0.030300;106.880148
0.030330;90.767572
0.030360;60.560409
0.030390;32.402575
0.030420;12.277932
0.030450;-9.075875
0.030480;-25.307718
0.030510;-31.256041
0.030540;-32.726176
0.030570;-29.572888
0.030600;-25.858502
0.030630;-26.056740
0.030660;-25.072840
0.030690;-20.204261
0.030720;-17.742022
0.030750;-17.854978
0.030780;-11.102597
0.030810;0.878016
0.030840;8.408302
0.030870;13.945888
0.030900;21.663349
0.030930;33.620159
0.030960;44.312682
0.030990;44.089185
0.031020;38.480860
0.031050;29.915738
0.031080;10.535913
0.031110;-16.115782
0.031140;-31.900798
0.031170;-31.582802
0.031200;-20.404309
0.031230;-1.464689
0.031260;19.054851
0.031290;35.698535
0.031320;46.515283
0.031350;44.314305
0.031380;14.190525
0.031410;-28.520924
0.031440;-64.623770
0.031470;-87.384087
0.031500;-89.437574
0.031530;-67.656583
0.031560;-34.611399
0.031590;0.095997
0.031620;33.468786
0.031650;54.155537
0.031680;47.916156
0.031710;25.947299
0.031740;6.500629
0.031770;-4.167583
0.031800;-3.672374
0.031830;2.094667
0.031860;6.703704
0.031890;13.508166
0.031920;15.051961
0.031950;-5.754029
0.031980;-35.058909
0.032010;-44.889229
0.032040;-34.030810
0.032070;-28.751948
0.032100;-27.380758
0.032130;-10.333778
0.032160;14.761027
0.032190;30.292392
0.032220;27.635204
0.032250;15.691683
0.032280;1.036938
0.032310;-21.296182
0.032340;-39.217539
0.032370;-40.056853
0.032400;-19.730862
0.032430;2.148730
0.032460;4.591307
0.032490;0.905165
0.032520;2.237773
0.032550;8.033842
0.032580;16.073060
0.032610;25.014645
0.032640;33.948992
0.032670;34.895008
0.032700;27.716139
0.032730;21.636791
0.032760;13.416269
0.032790;-5.175518
0.032820;-25.247027
0.032850;-37.158265
0.032880;-31.796281
0.032910;-19.052895
0.032940;-3.382085
0.032970;13.560986
0.033000;28.455757
0.033030;45.676883
0.033060;54.366511
0.033090;36.979585
0.033120;14.108865
0.033150;3.435407
0.033180;-4.232595
0.033210;-18.506757
0.033240;-35.551724
0.033270;-45.807723
0.033300;-57.013450
0.033330;-70.083993
0.033360;-67.864234
0.033390;-42.027494
0.033420;1.454830
0.033450;40.428034
0.033480;60.408685
0.033510;69.914076
0.033540;73.066465
0.033570;69.998073
0.033600;59.415026
0.033630;39.564835
0.033660;20.361367
0.033690;12.091738
0.033720;12.280028
0.033750;12.978644
0.033780;12.936209
0.033810;13.098303
0.033840;11.845225
0.033870;4.883577
0.033900;-4.733894
0.033930;-21.669017
0.033960;-45.525839
0.033990;-70.597139
0.034020;-87.443386
0.034050;-82.964577
0.034080;-52.584097
0.034110;-13.632307
0.034140;19.063987
0.034170;50.498036
0.034200;75.234266
0.034230;89.431923
0.034260;87.885466
0.034290;62.327658
0.034320;18.673220
0.034350;-26.107532
0.034380;-59.393612
0.034410;-80.387383
0.034440;-93.008596
0.034470;-91.954714
0.034500;-65.362682
0.034530;-26.386980
0.034560;2.417191
0.034590;25.271554
0.034620;50.346855
0.034650;58.199790
0.034680;46.825068
0.034710;32.338264
0.034740;18.913846
0.034770;17.963265
0.034800;33.337745
0.034830;45.074489
0.034860;37.083993
0.034890;23.318451
0.034920;7.765681
0.034950;-23.144761
0.034980;-57.676016
0.035010;-79.059044
0.035040;-83.797172
0.035070;-70.363116
0.035100;-48.631999
0.035130;-30.959212
0.035160;-22.458719
0.035190;-11.520429
0.035220;-6.461735
0.035250;-15.896799
0.035280;-13.760725
0.035310;-6.172680
0.035340;-15.476048
0.035370;-20.726103
0.035400;-4.303843
0.035430;22.344253
0.035460;41.926475
0.035490;60.176219
0.035520;66.536711
0.035550;53.785596
0.035580;37.840211
0.035610;15.006884
0.035640;-16.145885
0.035670;-31.520111
0.035700;-46.328410
0.035730;-66.998010
0.035760;-64.083495
0.035790;-42.396277
0.035820;-26.063901
0.035850;-18.618456
0.035880;-10.390065
0.035910;-4.751431
0.035940;-6.703253
0.035970;-7.283363
0.036000;-3.876249
0.036030;7.343143
0.036060;35.045580
0.036090;55.794764
0.036120;62.939849
0.036150;72.785649
0.036180;79.007128
0.036210;72.569554
0.036240;66.104953
0.036270;63.798955
0.036300;57.403207
0.036330;38.802871
0.036360;16.029837
0.036390;-11.698654
0.036420;-41.260113
0.036450;-64.783897
0.036480;-90.147594
0.036510;-113.047548
0.036540;-117.713474
0.036570;-91.899761
0.036600;-53.426226
0.036630;-20.088940
0.036660;15.156701
0.036690;50.597166
0.036720;85.982280
0.036750;120.280990
0.036780;136.802940
0.036810;128.226681
0.036840;97.009087
0.036870;54.479388
0.036900;17.357725
0.036930;-6.074574
0.036960;-12.533534
0.036990;-9.685997
0.037020;-6.891091
0.037050;-10.607346
0.037080;-36.757769
0.037110;-82.892025
0.037140;-113.017280
0.037170;-105.316586
0.037200;-67.757248
0.037230;-24.978743
0.037260;0.358496
0.037290;6.419264
0.037320;-0.403484
0.037350;-10.754518
0.037380;-17.631433
0.037410;-16.700798
0.037440;-5.297526
0.037470;21.844896
0.037500;63.536308
0.037530;102.148172
0.037560;110.798895
0.037590;82.426156
0.037620;41.319410
0.037650;10.775365
0.037680;-8.227966
0.037710;-37.446767
0.037740;-81.728566
0.037770;-123.904412
0.037800;-144.498138
0.037830;-126.175663
0.037860;-77.930916
0.037890;-27.773764
0.037920;9.317738
0.037950;26.650843
0.037980;41.908036
0.038010;66.614893
0.038040;89.560467
0.038070;102.022203
0.038100;93.632210
0.038130;64.466132
0.038160;25.150742
0.038190;-12.971645
0.038220;-47.639160
0.038250;-79.745610
0.038280;-111.725995
0.038310;-131.447129
0.038340;-127.863057
0.038370;-105.130921
0.038400;-66.835768
0.038430;-7.373912
0.038460;51.338653
0.038490;80.165800
0.038520;84.735956
0.038550;81.131705
0.038580;76.055750
0.038610;60.036697
0.038640;40.270792
0.038670;33.796755
0.038700;37.506778
0.038730;44.212735
0.038760;38.251422
0.038790;10.964912
0.038820;-23.984102
0.038850;-69.585961
0.038880;-114.992272
0.038910;-127.633037
0.038940;-113.808858
0.038970;-79.966797
0.039000;-19.935360
0.039030;43.110840
0.039060;86.326564
0.039090;101.158199
0.039120;87.254046
0.039150;58.883928
0.039180;34.660213
0.039210;30.810177
0.039240;31.008147
0.039270;23.024149
0.039300;26.481159
0.039330;31.843226
0.039360;24.941504
0.039390;17.677862
0.039420;8.683567
0.039450;-10.080779
0.039480;-42.541154
0.039510;-76.629555
0.039540;-96.134732
0.039570;-92.624828
0.039600;-59.596146
0.039630;-13.086374
0.039660;23.490518
0.039690;45.915309
0.039720;62.174002
0.039750;72.787321
0.039780;73.802498
0.039810;65.563643
0.039840;52.367269
0.039870;38.318385
0.039900;26.813538
0.039930;14.626158
0.039960;-0.146258
0.039990;-11.666423
