Time [s];Acceleration [m/s²]
0.012330;-1.995470
0.012360;-4.679864
0.012390;-6.608820
0.012420;-7.195829
0.012450;-5.868791
0.012480;-4.157963
0.012510;-2.338530
0.012540;-1.533829
0.012570;-1.260808
0.012600;-1.311254
0.012630;-1.511470
0.012660;-1.625020
0.012690;-1.289046
0.012720;-0.345837
0.012750;0.880793
0.012780;1.291498
0.012810;1.398855
0.012840;1.004898
0.012870;0.459402
0.012900;0.126570
0.012930;0.280688
0.012960;1.199842
0.012990;2.437437
0.013020;3.573633
0.013050;4.184943
0.013080;4.114803
0.013110;3.823902
0.013140;3.543498
0.013170;3.064241
0.013200;2.617484
0.013230;2.077005
0.013260;1.485424
0.013290;0.666193
0.013320;-0.002516
0.013350;-0.973678
0.013380;-1.672794
0.013410;-1.854824
0.013440;-1.340199
0.013470;-0.517515
0.013500;1.147422
0.013530;2.851038
0.013560;3.911345
0.013590;4.263276
0.013620;3.927654
0.013650;2.830854
0.013680;1.152805
0.013710;-0.746922
0.013740;-2.612703
0.013770;-3.749089
0.013800;-3.848070
0.013830;-3.117584
0.013860;-1.601388
0.013890;0.437394
0.013920;2.737882
0.013950;4.507175
0.013980;5.537997
0.014010;5.489453
0.014040;4.488166
0.014070;2.854474
0.014100;0.637542
0.014130;-1.730683
0.014160;-3.810220
0.014190;-4.804801
0.014220;-4.785332
0.014250;-4.186449
0.014280;-3.309946
0.014310;-2.069726
0.014340;-1.153318
0.014370;-0.805093
0.014400;-1.254315
0.014430;-1.780514
0.014460;-2.044468
0.014490;-1.895478
0.014520;-1.627640
0.014550;-0.998659
0.014580;0.163657
0.014610;1.525065
0.014640;2.372112
0.014670;2.903923
0.014700;3.294747
0.014730;2.374791
0.014760;0.732302
0.014790;-1.147483
0.014820;-2.504774
0.014850;-3.352246
0.014880;-3.152067
0.014910;-1.766869
0.014940;0.276325
0.014970;2.261609
0.015000;3.947650
0.015030;4.459225
0.015060;3.561763
0.015090;1.436850
0.015120;-0.768419
0.015150;-2.729528
0.015180;-3.607321
0.015210;-3.157940
0.015240;-1.663117
0.015270;-0.234325
0.015300;0.682186
0.015330;1.225960
0.015360;1.147670
0.015390;0.216389
