Time [s];Acceleration [m/s²]
0.020520;-7.539555
0.020550;-6.267200
0.020580;-4.961507
0.020610;-3.528638
0.020640;-2.336712
0.020670;-1.432937
0.020700;-1.131875
0.020730;-1.172819
0.020760;-0.718467
0.020790;0.186301
0.020820;1.226624
0.020850;2.323403
0.020880;3.620116
0.020910;4.426254
0.020940;4.660316
0.020970;4.141572
0.021000;2.577056
0.021030;0.983154
0.021060;-0.862038
0.021090;-2.976079
0.021120;-3.751416
0.021150;-2.971691
0.021180;-1.403613
0.021210;0.523915
0.021240;2.822320
0.021270;4.874251
0.021300;6.293751
0.021330;6.743655
0.021360;6.629974
0.021390;5.922449
0.021420;4.527518
0.021450;3.247508
0.021480;2.556777
0.021510;2.672575
0.021540;2.872570
0.021570;3.265816
0.021600;3.413992
0.021630;2.931713
0.021660;1.745640
0.021690;0.152465
0.021720;-1.118951
0.021750;-1.361822
0.021780;-0.967221
0.021810;-0.101216
0.021840;1.082025
0.021870;2.148033
0.021900;2.601385
0.021930;2.614572
0.021960;2.152154
0.021990;1.267505
0.022020;0.136493
0.022050;-1.200183
0.022080;-2.560259
0.022110;-3.519404
0.022140;-4.420033
0.022170;-4.990142
0.022200;-4.860977
0.022230;-4.577728
0.022260;-4.229785
0.022290;-3.522927
0.022320;-2.186261
0.022350;-0.975986
0.022380;-0.018233
0.022410;0.510911
0.022440;0.038512
0.022470;-1.225838
0.022500;-2.956433
0.022530;-4.966113
0.022560;-6.772730
0.022590;-7.707625
0.022620;-7.396109
0.022650;-6.376991
0.022680;-4.944561
0.022710;-3.834749
0.022740;-3.036384
0.022770;-2.608314
0.022800;-2.810093
0.022830;-3.180444
0.022860;-2.609335
0.022890;-1.739522
0.022920;-0.575960
0.022950;0.518072
0.022980;1.103826
0.023010;0.944449
0.023040;0.039058
0.023070;-1.430650
0.023100;-2.802174
0.023130;-3.456733
0.023160;-3.552386
0.023190;-2.310500
0.023220;-0.143962
0.023250;2.239184
0.023280;4.009203
0.023310;4.981176
0.023340;5.114382
0.023370;4.720644
0.023400;3.617031
0.023430;2.384751
0.023460;1.658342
0.023490;1.152114
0.023520;0.747103
0.023550;0.854121
0.023580;1.289788
0.023610;1.557762
0.023640;2.081779
0.023670;3.777786
0.023700;6.079355
0.023730;7.673814
0.023760;8.224130
0.023790;7.859438
0.023820;6.693771
0.023850;4.794111
0.023880;2.862989
0.023910;1.221162
0.023940;0.155017
0.023970;-0.456363
0.024000;-0.322523
0.024030;0.157410
0.024060;0.531259
0.024090;0.370562
0.024120;-0.551804
0.024150;-1.573688
0.024180;-2.164250
0.024210;-2.168085
0.024240;-1.309308
0.024270;0.552639
0.024300;2.217755
0.024330;3.202181
0.024360;3.433919
0.024390;2.443458
0.024420;0.552161
0.024450;-1.913324
0.024480;-4.100650
0.024510;-5.372469
0.024540;-5.530793
0.024570;-4.693723
0.024600;-3.485628
0.024630;-1.934601
0.024660;-0.740991
0.024690;-0.189174
0.024720;-0.483184
0.024750;-0.993327
0.024780;-2.017151
0.024810;-2.991855
0.024840;-4.028522
0.024870;-4.766193
0.024900;-5.093711
0.024930;-4.976029
0.024960;-4.124944
0.024990;-2.620447
0.025020;-1.078076
0.025050;0.158062
0.025080;1.054179
0.025110;1.429923
0.025140;0.994828
0.025170;0.152645
0.025200;-0.715891
0.025230;-1.572527
0.025260;-2.590682
0.025290;-3.486733
0.025320;-4.107969
0.025350;-4.595337
0.025380;-4.816221
0.025410;-4.315045
0.025440;-2.715766
0.025470;-0.759806
0.025500;1.505737
0.025530;3.536489
0.025560;4.971010
0.025590;5.483651
0.025620;4.467681
0.025650;2.427565
0.025680;-0.001047
0.025710;-2.550475
0.025740;-4.242714
0.025770;-4.697128
0.025800;-3.814728
0.025830;-2.326081
0.025860;-0.451070
0.025890;1.499500
0.025920;2.940358
0.025950;3.499256
0.025980;3.244692
0.026010;2.911818
0.026040;2.596622
0.026070;2.119065
0.026100;2.107269
0.026130;2.639129
0.026160;3.062135
0.026190;2.773884
0.026220;1.898070
0.026250;1.057006
0.026280;-0.002207
0.026310;-1.004444
0.026340;-1.642020
0.026370;-1.615349
0.026400;-1.242856
0.026430;-0.595623
0.026460;0.363270
0.026490;1.469316
0.026520;2.456369
0.026550;2.956154
0.026580;3.204660
0.026610;3.163427
0.026640;2.458642
0.026670;1.624946
0.026700;0.905382
0.026730;0.367459
0.026760;-0.092191
0.026790;-0.316994
0.026820;-0.422003
0.026850;-0.611751
0.026880;-0.874156
0.026910;-0.951377
0.026940;-0.898301
0.026970;-1.021273
0.027000;-0.671591
0.027030;-0.068137
0.027060;1.134953
0.027090;2.113667
0.027120;2.980212
0.027150;3.305358
0.027180;2.717884
0.027210;0.812284
0.027240;-1.469519
0.027270;-3.889676
0.027300;-6.059750
0.027330;-7.225159
0.027360;-6.735693
0.027390;-5.011623
0.027420;-2.371591
0.027450;0.889155
0.027480;3.707937
0.027510;5.368570
0.027540;5.481030
0.027570;4.255936
0.027600;1.635208
0.027630;-1.739086
0.027660;-4.555325
0.027690;-6.055844
0.027720;-6.222010
0.027750;-4.828519
0.027780;-2.417584
0.027810;0.337490
0.027840;2.505045
0.027870;4.039182
0.027900;4.243568
0.027930;3.209938
0.027960;1.273496
0.027990;-0.380289
0.028020;-1.271507
0.028050;-1.145362
0.028080;-0.746221
0.028110;0.220110
0.028140;1.375528
0.028170;2.440817
0.028200;2.430012
0.028230;1.953317
0.028260;1.086660
0.028290;0.034349
0.028320;-0.622276
0.028350;-0.769679
0.028380;-0.793382
0.028410;-0.217584
0.028440;0.698214
0.028470;1.135902
0.028500;1.353677
0.028530;1.381456
0.028560;0.772067
0.028590;0.034831
0.028620;-0.456143
0.028650;-0.800635
0.028680;-0.818038
0.028710;0.093932
0.028740;1.552729
0.028770;3.013846
0.028800;4.121316
0.028830;4.487512
0.028860;4.397577
0.028890;3.520290
0.028920;1.597617
0.028950;-0.737878
0.028980;-3.087962
0.029010;-5.351686
0.029040;-6.710576
0.029070;-6.213006
0.029100;-4.528898
0.029130;-1.827579
0.029160;1.306717
0.029190;4.079601
0.029220;5.748951
0.029250;5.267223
0.029280;2.866135
0.029310;0.361179
0.029340;-1.895213
0.029370;-3.309246
0.029400;-3.585468
0.029430;-2.478857
0.029460;-1.294030
0.029490;-0.359410
0.029520;0.156869
0.029550;0.047186
0.029580;-0.658644
0.029610;-1.673091
0.029640;-2.673851
0.029670;-2.991240
0.029700;-2.618772
0.029730;-1.940884
0.029760;-0.519184
0.029790;1.198375
0.029820;2.478183
0.029850;2.766598
0.029880;2.269861
0.029910;0.848240
0.029940;-1.239772
0.029970;-3.431838
0.030000;-4.895731
0.030030;-5.240664
0.030060;-4.120475
0.030090;-1.972146
0.030120;0.955359
0.030150;3.971612
0.030180;6.390704
0.030210;6.999191
0.030240;6.011725
0.030270;3.737762
0.030300;0.700737
0.030330;-2.228184
0.030360;-4.005631
0.030390;-4.019569
0.030420;-2.420388
0.030450;0.312664
0.030480;3.603848
0.030510;6.193096
0.030540;6.473439
0.030570;4.823441
0.030600;2.616941
0.030630;0.041927
0.030660;-1.952663
0.030690;-2.472899
0.030720;-1.515826
0.030750;0.808962
0.030780;3.517990
0.030810;5.629246
0.030840;6.357053
0.030870;5.663085
0.030900;3.302788
0.030930;0.243588
0.030960;-2.509609
0.030990;-4.186926
0.031020;-4.604206
0.031050;-3.194191
0.031080;-0.903581
0.031110;1.743961
0.031140;3.512822
0.031170;4.568757
0.031200;4.329081
0.031230;2.525388
0.031260;0.187082
0.031290;-1.676691
0.031320;-3.075769
0.031350;-3.686073
0.031380;-3.213754
0.031410;-1.860529
0.031440;-0.621487
0.031470;0.296859
0.031500;0.578735
0.031530;0.112494
0.031560;-1.085673
0.031590;-2.803205
0.031620;-4.346240
0.031650;-4.705351
0.031680;-3.933267
0.031710;-2.248187
0.031740;0.235941
0.031770;2.798996
0.031800;5.126045
0.031830;6.318120
0.031860;6.101085
0.031890;4.606788
0.031920;2.139998
0.031950;-0.800912
0.031980;-3.306389
0.032010;-5.382074
0.032040;-6.099362
0.032070;-4.729727
0.032100;-2.569188
0.032130;-0.289728
0.032160;1.849461
0.032190;2.531955
0.032220;2.106974
0.032250;0.966799
0.032280;-0.872318
0.032310;-2.462476
0.032340;-2.704218
0.032370;-2.025221
0.032400;-0.506367
0.032430;1.887409
0.032460;3.896665
0.032490;4.933741
0.032520;4.616292
0.032550;2.786505
0.032580;-0.089478
0.032610;-3.082966
0.032640;-5.784111
0.032670;-7.211985
0.032700;-7.117721
0.032730;-5.591023
0.032760;-3.400829
0.032790;-0.683981
0.032820;1.971464
0.032850;3.519023
0.032880;3.926803
0.032910;3.774104
0.032940;3.029786
0.032970;1.577952
0.033000;0.379913
0.033030;-0.348568
0.033060;-0.444322
0.033090;-0.040168
0.033120;0.732620
0.033150;1.270568
0.033180;1.418008
0.033210;0.997023
0.033240;0.101294
0.033270;-1.030190
0.033300;-2.055215
0.033330;-2.264819
0.033360;-1.855232
0.033390;-1.140390
0.033420;-0.044908
0.033450;1.156722
0.033480;2.412828
0.033510;3.188130
0.033540;3.540272
0.033570;3.264201
0.033600;2.438727
0.033630;1.210811
0.033660;-0.114055
0.033690;-0.894276
0.033720;-1.221976
0.033750;-0.848561
0.033780;-0.251181
0.033810;0.465371
0.033840;0.911688
0.033870;0.663472
0.033900;-0.401874
0.033930;-1.437322
0.033960;-2.648261
0.033990;-3.241896
0.034020;-2.958838
0.034050;-1.919528
0.034080;-0.208884
0.034110;2.240182
0.034140;4.086674
0.034170;4.742748
0.034200;4.598461
0.034230;3.532694
0.034260;1.493272
0.034290;-0.934084
0.034320;-2.995550
0.034350;-4.237422
0.034380;-4.706051
0.034410;-4.138357
0.034440;-2.583677
0.034470;-0.797540
0.034500;0.945475
0.034530;2.410466
0.034560;3.393288
0.034590;3.406491
0.034620;2.488137
0.034650;0.907164
0.034680;-0.395299
0.034710;-2.032680
0.034740;-3.806885
0.034770;-4.217239
0.034800;-3.265667
0.034830;-2.010640
0.034860;-0.637453
0.034890;0.936624
0.034920;1.834574
0.034950;1.779797
0.034980;1.015619
0.035010;-0.114190
0.035040;-0.839511
0.035070;-1.092044
0.035100;-1.138216
0.035130;-0.816246
0.035160;-0.080877
0.035190;0.090309
0.035220;-0.427504
0.035250;-1.020595
0.035280;-1.625074
0.035310;-2.099050
0.035340;-2.273447
0.035370;-1.566337
0.035400;-0.109302
0.035430;1.706500
0.035460;3.049302
0.035490;3.575727
0.035520;2.719526
0.035550;1.028314
0.035580;-1.208541
0.035610;-3.543670
0.035640;-5.170666
0.035670;-5.481641
0.035700;-4.453496
0.035730;-2.096853
0.035760;0.777186
0.035790;3.671085
0.035820;5.691877
0.035850;6.393197
0.035880;5.784069
0.035910;3.882598
0.035940;1.244734
0.035970;-1.351969
0.036000;-3.134289
0.036030;-4.383035
0.036060;-4.715238
0.036090;-4.001422
0.036120;-2.690815
0.036150;-1.078757
0.036180;1.151305
0.036210;3.015934
0.036240;4.331124
0.036270;4.779853
0.036300;4.703773
0.036330;4.146965
0.036360;3.158003
0.036390;1.604223
0.036420;0.086882
0.036450;-1.138922
0.036480;-1.957024
0.036510;-2.742809
0.036540;-3.370193
0.036570;-3.169497
0.036600;-2.500556
0.036630;-1.715664
0.036660;-0.434838
0.036690;1.250332
0.036720;2.909121
0.036750;3.901253
0.036780;3.994717
0.036810;3.376192
0.036840;2.242402
0.036870;0.561719
0.036900;-1.540773
0.036930;-3.056604
0.036960;-4.448663
0.036990;-5.178306
0.037020;-4.879777
0.037050;-3.462200
0.037080;-1.305109
0.037110;1.564967
0.037140;4.573861
0.037170;6.538133
0.037200;7.313001
0.037230;6.628646
0.037260;4.649535
0.037290;1.833747
0.037320;-1.418454
0.037350;-4.322444
0.037380;-6.312829
0.037410;-7.260866
0.037440;-6.980730
0.037470;-5.327637
0.037500;-2.462150
0.037530;0.582817
0.037560;3.284111
0.037590;5.337125
0.037620;6.434038
0.037650;5.898064
0.037680;4.067544
0.037710;1.960663
0.037740;0.203836
0.037770;-1.531402
0.037800;-2.864004
0.037830;-3.445410
0.037860;-3.223478
0.037890;-2.815670
0.037920;-2.594550
0.037950;-2.047287
0.037980;-1.330884
0.038010;-0.798934
0.038040;-0.457773
0.038070;0.537112
0.038100;1.802895
0.038130;2.211283
0.038160;1.936025
0.038190;1.802841
0.038220;1.108262
0.038250;-0.326720
0.038280;-2.276674
0.038310;-3.352986
0.038340;-3.638273
0.038370;-3.723502
0.038400;-3.467956
0.038430;-2.047150
0.038460;-0.473333
0.038490;0.347077
0.038520;0.494112
0.038550;0.643429
0.038580;0.305264
0.038610;-0.520323
0.038640;-1.541096
0.038670;-1.931425
0.038700;-1.536504
0.038730;-0.991185
0.038760;-0.075727
0.038790;1.720606
0.038820;3.213617
0.038850;3.311878
0.038880;3.278399
0.038910;3.184382
0.038940;2.052964
0.038970;-0.174576
0.039000;-1.611767
0.039030;-2.015380
0.039060;-2.514254
0.039090;-2.822118
0.039120;-1.675436
0.039150;-0.024128
0.039180;1.576510
0.039210;2.905923
0.039240;3.889858
0.039270;4.658802
0.039300;4.726319
0.039330;3.421706
0.039360;1.925620
0.039390;0.015381
0.039420;-2.080899
0.039450;-4.092300
0.039480;-5.101869
0.039510;-4.531310
0.039540;-3.379700
0.039570;-2.253330
0.039600;-0.728047
0.039630;1.410971
0.039660;2.726858
0.039690;2.960712
0.039720;2.981138
0.039750;2.967635
0.039780;2.247063
0.039810;1.234676
0.039840;0.300164
0.039870;-0.279126
