Time [s];Acceleration [m/s²]
0.017400;0.342006
0.017430;-0.505848
0.017460;-2.454604
0.017490;-4.600049
0.017520;-6.294374
0.017550;-7.378600
0.017580;-7.690451
0.017610;-7.383596
0.017640;-6.474306
0.017670;-5.295574
0.017700;-4.403370
0.017730;-4.533559
0.017760;-4.949703
0.017790;-4.972697
0.017820;-5.215030
0.017850;-5.491578
0.017880;-5.412445
0.017910;-4.222022
0.017940;-3.093648
0.017970;-2.462837
0.018000;-1.488072
0.018030;-0.259370
0.018060;-0.631624
0.018090;-1.158925
0.018120;-0.826439
0.018150;-0.473707
0.018180;-0.582732
0.018210;-0.156728
0.018240;0.310918
0.018270;0.560748
0.018300;0.658672
0.018330;1.036494
0.018360;1.103032
0.018390;0.630880
0.018420;0.348996
0.018450;0.827856
0.018480;1.595974
0.018510;2.075811
0.018540;2.701605
0.018570;3.637220
0.018600;4.501738
0.018630;5.291925
0.018660;6.173888
0.018690;6.979815
0.018720;6.960331
0.018750;5.994545
0.018780;4.626394
0.018810;2.917272
0.018840;1.182651
0.018870;-0.146112
0.018900;-0.720287
0.018930;-0.836356
0.018960;-0.026639
0.018990;1.167494
0.019020;2.689797
0.019050;4.314883
0.019080;5.545535
0.019110;6.335621
0.019140;6.666452
0.019170;6.103518
0.019200;4.932570
0.019230;3.805401
0.019260;2.629918
0.019290;1.265796
0.019320;0.208075
0.019350;-0.327877
0.019380;-1.027715
0.019410;-1.825013
0.019440;-2.755871
0.019470;-3.904641
0.019500;-5.487644
0.019530;-6.991543
0.019560;-8.073518
0.019590;-8.266739
0.019620;-7.402059
0.019650;-5.534474
0.019680;-3.399911
0.019710;-1.184078
0.019740;0.181123
0.019770;0.465918
0.019800;-0.109005
0.019830;-1.411372
0.019860;-2.874791
0.019890;-3.775990
0.019920;-4.369754
0.019950;-4.862487
0.019980;-4.995198
0.020010;-4.719108
0.020040;-4.905052
0.020070;-5.086564
0.020100;-4.772068
0.020130;-4.259141
0.020160;-3.604878
0.020190;-2.551199
0.020220;-1.008192
0.020250;0.709457
0.020280;2.141357
0.020310;2.603547
0.020340;2.010043
0.020370;0.692081
0.020400;-1.324815
0.020430;-3.101097
0.020460;-3.442410
0.020490;-2.640454
0.020520;-1.029028
0.020550;1.159248
0.020580;3.193761
0.020610;4.377179
0.020640;4.620855
0.020670;4.553447
0.020700;3.849549
0.020730;2.980627
0.020760;2.719390
0.020790;2.514261
0.020820;2.037431
0.020850;1.353775
0.020880;0.618714
0.020910;0.132916
0.020940;0.142140
0.020970;0.331490
0.021000;0.146544
0.021030;1.374701
0.021060;3.754522
0.021090;4.514733
0.021120;4.150736
0.021150;3.895084
0.021180;3.207703
0.021210;2.289992
0.021240;1.371316
0.021270;0.890174
0.021300;1.111350
0.021330;0.923424
0.021360;0.492991
0.021390;0.430011
0.021420;-0.138884
0.021450;-0.823360
0.021480;-0.534339
0.021510;-0.143235
0.021540;-0.264612
0.021570;0.286909
0.021600;1.204420
0.021630;1.761124
0.021660;0.960739
0.021690;-0.716226
0.021720;-2.057082
0.021750;-3.012524
0.021780;-4.157899
0.021810;-4.956625
0.021840;-4.616820
0.021870;-2.087145
0.021900;4.092386
0.021930;13.678037
0.021960;24.537133
0.021990;35.102597
0.022020;44.501647
0.022050;49.992353
0.022080;47.660230
0.022110;34.866332
0.022140;8.295523
0.022170;-31.219877
0.022200;-71.937463
0.022230;-100.801933
0.022260;-113.034883
0.022290;-106.787356
0.022320;-79.432471
0.022350;-33.077755
0.022380;22.676389
0.022410;72.134233
0.022440;101.576034
0.022470;106.291881
0.022500;87.806022
0.022530;53.717202
0.022560;16.304570
0.022590;-18.114144
0.022620;-47.640699
0.022650;-68.194525
0.022680;-76.817705
0.022710;-73.663057
0.022740;-58.429345
0.022770;-31.321858
0.022800;1.458855
0.022830;28.958654
0.022860;44.612727
0.022890;48.303644
0.022920;46.432237
0.022950;39.118487
0.022980;23.275343
0.023010;7.472157
0.023040;-1.728197
0.023070;-9.212869
0.023100;-16.752179
0.023130;-21.200276
0.023160;-23.158789
0.023190;-24.144076
0.023220;-22.945668
0.023250;-18.256507
0.023280;-7.632770
0.023310;6.337003
0.023340;17.255923
0.023370;20.482940
0.023400;27.174640
0.023430;38.058506
0.023460;33.930896
0.023490;16.793781
0.023520;-0.859758
0.023550;-12.876539
0.023580;-27.237914
0.023610;-59.972760
0.023640;-91.563729
0.023670;-87.844539
0.023700;-62.500957
0.023730;-29.108574
0.023760;27.637820
0.023790;87.965710
0.023820;118.143679
0.023850;120.781769
0.023880;101.917387
0.023910;60.262070
0.023940;11.933833
0.023970;-30.080594
0.024000;-55.943443
0.024030;-62.451939
0.024060;-65.346690
0.024090;-63.936672
0.024120;-50.782991
0.024150;-34.704941
0.024180;-21.979574
0.024210;-3.157703
0.024240;19.392211
0.024270;35.149839
0.024300;44.739074
0.024330;51.997809
0.024360;52.493034
0.024390;42.116797
0.024420;19.407712
0.024450;-5.064092
0.024480;-24.069189
0.024510;-40.741013
0.024540;-53.123200
0.024570;-55.056744
0.024600;-48.222185
0.024630;-31.982873
0.024660;-6.234538
0.024690;22.781398
0.024720;47.248351
0.024750;59.044380
0.024780;56.720383
