Time [s];Acceleration [m/s²]
0.009090;-0.997634
0.009120;0.074978
0.009150;1.003263
0.009180;2.540841
0.009210;3.625602
0.009240;3.261272
0.009270;2.129534
0.009300;0.547527
0.009330;-1.247685
0.009360;-2.640270
0.009390;-3.419883
0.009420;-3.717916
0.009450;-3.136473
0.009480;-2.121232
0.009510;-1.258212
0.009540;-0.826674
0.009570;0.162101
0.009600;1.011868
0.009630;1.336952
0.009660;2.008133
0.009690;2.912196
0.009720;3.352156
0.009750;3.571165
0.009780;3.534040
0.009810;2.737831
0.009840;1.228825
0.009870;-0.364260
0.009900;-1.780479
0.009930;-2.928175
0.009960;-3.277624
0.009990;-2.645929
0.010020;-1.225462
0.010050;0.390813
0.010080;1.720066
0.010110;2.489151
0.010140;2.333152
0.010170;1.090901
0.010200;-0.488524
0.010230;-1.863098
0.010260;-2.782990
0.010290;-2.951776
0.010320;-2.316336
0.010350;-0.880517
0.010380;0.189864
0.010410;0.136284
0.010440;-0.531705
0.010470;-1.452195
0.010500;-2.489956
0.010530;-3.102547
0.010560;-3.036320
0.010590;-2.364345
0.010620;-1.268528
0.010650;-1.873583
0.010680;-11.995265
0.010710;-32.150404
0.010740;-49.054521
0.010770;-49.074110
0.010800;-27.480344
0.010830;14.995328
0.010860;68.675083
0.010890;114.968933
0.010920;143.330623
0.010950;154.983592
0.010980;153.783904
0.011010;140.737316
0.011040;106.249043
0.011070;41.949890
0.011100;-53.274511
0.011130;-166.109276
0.011160;-277.472033
0.011190;-356.500725
0.011220;-352.826263
0.011250;-252.888211
0.011280;-97.614264
0.011310;76.152375
0.011340;223.944690
0.011370;298.462441
0.011400;299.561570
0.011430;245.098279
0.011460;171.661221
0.011490;94.038972
0.011520;21.113049
0.011550;-32.795668
0.011580;-58.585905
0.011610;-73.447742
0.011640;-91.399594
0.011670;-125.533046
0.011700;-174.440952
0.011730;-216.937038
0.011760;-218.341160
0.011790;-178.803576
0.011820;-102.707002
0.011850;-9.530125
0.011880;69.725870
0.011910;112.574911
0.011940;145.222755
0.011970;179.879488
0.012000;196.451599
0.012030;186.625564
0.012060;148.586572
0.012090;103.240908
0.012120;63.278359
0.012150;17.848926
0.012180;-54.260562
0.012210;-149.856768
0.012240;-241.409529
0.012270;-296.150677
0.012300;-279.615764
0.012330;-204.810586
0.012360;-92.339487
0.012390;23.749373
0.012420;114.599263
0.012450;167.059301
0.012480;175.671711
0.012510;150.267309
0.012540;104.065207
0.012570;50.264178
0.012600;7.311281
0.012630;-9.737578
0.012660;3.215469
0.012690;25.328925
0.012720;35.460166
0.012750;28.444266
0.012780;11.016082
0.012810;-15.402594
0.012840;-40.758871
0.012870;-53.397655
0.012900;-53.469872
0.012930;-51.589440
0.012960;-53.619401
0.012990;-49.704884
0.013020;-19.719122
0.013050;25.376243
0.013080;57.698731
0.013110;68.486568
0.013140;71.703544
0.013170;70.274987
0.013200;66.972714
0.013230;62.483156
0.013260;46.390394
0.013290;9.433870
0.013320;-38.957103
0.013350;-75.399184
0.013380;-85.967856
0.013410;-68.230071
0.013440;-29.945855
0.013470;11.792486
0.013500;45.092143
0.013530;64.612653
0.013560;66.163390
0.013590;46.318841
0.013620;16.525614
0.013650;-5.326522
0.013680;-17.464762
0.013710;-24.137249
0.013740;-22.237261
0.013770;-11.642458
0.013800;-1.909100
0.013830;3.461446
0.013860;9.920001
0.013890;13.603184
0.013920;6.322446
0.013950;-9.431474
0.013980;-24.665607
0.014010;-34.017063
0.014040;-34.666369
0.014070;-24.265390
0.014100;-10.257949
0.014130;-1.590059
0.014160;3.263540
0.014190;8.735777
0.014220;13.816120
0.014250;16.295037
0.014280;15.609559
0.014310;9.794534
0.014340;-1.844159
0.014370;-14.321133
0.014400;-21.741908
0.014430;-21.917693
0.014460;-14.957929
0.014490;-2.492189
0.014520;10.743852
0.014550;18.911511
0.014580;18.461312
0.014610;8.802893
0.014640;-7.011832
0.014670;-21.659259
0.014700;-28.861178
0.014730;-27.194536
0.014760;-18.381782
0.014790;-5.453697
0.014820;8.862533
0.014850;20.357380
0.014880;26.675896
0.014910;26.263114
0.014940;18.430945
0.014970;5.883369
0.015000;-7.253624
0.015030;-16.237603
0.015060;-18.598465
0.015090;-15.804156
0.015120;-11.162336
0.015150;-6.786481
0.015180;-4.040109
0.015210;-2.912530
0.015240;-1.942885
0.015270;0.211161
0.015300;3.246274
0.015330;7.765136
0.015360;14.443157
0.015390;21.979455
0.015420;26.317711
0.015450;26.285360
0.015480;21.480781
0.015510;12.283981
0.015540;1.165185
0.015570;-8.620774
0.015600;-15.610564
0.015630;-19.509247
0.015660;-20.253346
0.015690;-17.587567
0.015720;-12.880505
0.015750;-6.804138
0.015780;0.517291
0.015810;8.558766
0.015840;15.895876
0.015870;21.010869
0.015900;23.131965
0.015930;21.407335
0.015960;16.646163
0.015990;9.972173
0.016020;2.300733
0.016050;-4.999790
0.016080;-10.980781
0.016110;-14.743140
0.016140;-15.744931
0.016170;-14.872028
0.016200;-12.666597
0.016230;-9.309385
0.016260;-5.039217
0.016290;-0.411100
0.016320;4.464458
0.016350;8.880541
0.016380;11.870156
0.016410;13.242563
0.016440;12.447667
0.016470;9.315274
0.016500;4.283913
0.016530;-2.426069
0.016560;-9.630990
0.016590;-15.962268
0.016620;-20.311504
0.016650;-21.644104
0.016680;-19.281788
0.016710;-14.258006
0.016740;-8.057410
0.016770;-1.645722
0.016800;3.399930
0.016830;6.517123
0.016860;7.467045
0.016890;6.231148
0.016920;3.787158
0.016950;1.461027
0.016980;-0.293388
0.017010;-1.728611
0.017040;-2.930958
0.017070;-4.235751
0.017100;-6.117503
0.017130;-8.424682
0.017160;-10.316184
0.017190;-10.323232
0.017220;-8.063647
0.017250;-3.291428
0.017280;3.403052
0.017310;10.396761
0.017340;15.712853
0.017370;18.376652
0.017400;17.256257
0.017430;12.897067
0.017460;7.122079
0.017490;1.587153
0.017520;-1.957780
0.017550;-2.927587
0.017580;-2.331740
0.017610;-0.588222
0.017640;2.322798
0.017670;5.073689
0.017700;7.984958
0.017730;10.772069
0.017760;12.808650
0.017790;13.987765
0.017820;14.868193
0.017850;15.359011
0.017880;15.138398
0.017910;14.081991
0.017940;12.036634
0.017970;9.304795
0.018000;5.973831
0.018030;2.358287
0.018060;-0.581978
0.018090;-3.046229
0.018120;-4.686242
0.018150;-5.177998
0.018180;-4.191015
0.018210;-2.182519
0.018240;0.759461
0.018270;3.958150
0.018300;6.167344
0.018330;7.679403
0.018360;8.243252
0.018390;7.463931
0.018420;5.285829
0.018450;2.431964
0.018480;-0.967180
0.018510;-4.762424
0.018540;-8.477294
0.018570;-11.296388
0.018600;-13.191813
0.018630;-13.947078
0.018660;-13.479823
0.018690;-11.710960
0.018720;-8.868330
0.018750;-5.770068
0.018780;-3.146279
0.018810;-1.487337
0.018840;-1.021090
0.018870;-1.926094
0.018900;-3.876471
0.018930;-6.162322
0.018960;-8.321965
0.018990;-10.235972
0.019020;-11.423902
0.019050;-11.719886
0.019080;-11.666877
0.019110;-11.005937
0.019140;-9.359481
0.019170;-7.616542
0.019200;-5.107080
0.019230;-2.167595
0.019260;0.549639
0.019290;1.755392
0.019320;2.180560
0.019350;0.791850
0.019380;-2.009909
0.019410;-4.850077
0.019440;-6.706259
0.019470;-7.866072
0.019500;-7.922131
0.019530;-6.650955
0.019560;-3.889511
0.019590;-0.942370
0.019620;2.220433
0.019650;4.534463
0.019680;6.069101
0.019710;6.559980
0.019740;5.965447
0.019770;5.208298
0.019800;4.526542
