Time [s];Acceleration [m/s²]
0.003510;1.294029
0.003540;1.871200
0.003570;2.290885
0.003600;2.714681
0.003630;2.803660
0.003660;2.764354
0.003690;3.003689
0.003720;3.239179
0.003750;3.405539
0.003780;3.498740
0.003810;3.376627
0.003840;2.983356
0.003870;2.563952
0.003900;1.688631
0.003930;0.551108
0.003960;-0.553336
0.003990;-1.317092
0.004020;-2.042149
0.004050;-2.481677
0.004080;-2.892052
0.004110;-2.883781
0.004140;-2.321360
0.004170;-2.347999
0.004200;-3.622202
0.004230;-3.602759
0.004260;-2.717372
0.004290;-2.561974
0.004320;-3.248127
0.004350;-2.839018
0.004380;-2.285243
0.004410;-2.947757
0.004440;-3.340533
0.004470;-3.608163
0.004500;-3.948332
0.004530;-4.405536
0.004560;-4.582323
0.004590;-4.542094
0.004620;-4.681545
0.004650;-4.918728
0.004680;-5.364341
0.004710;-5.708420
0.004740;-4.955592
0.004770;-3.811832
0.004800;-2.331914
0.004830;-0.885984
0.004860;0.603218
0.004890;1.776696
0.004920;2.696766
0.004950;2.831112
0.004980;1.820103
0.005010;0.209392
0.005040;-1.180145
0.005070;-2.340448
0.005100;-2.832011
0.005130;-2.941422
0.005160;-2.995158
0.005190;-2.396905
0.005220;-1.384310
0.005250;-0.459293
0.005280;0.324243
0.005310;2.301264
0.005340;4.451154
0.005370;4.052884
0.005400;3.174326
0.005430;4.254981
0.005460;4.751564
0.005490;3.355613
0.005520;2.705648
0.005550;4.367806
0.005580;4.098529
0.005610;3.785989
0.005640;4.320404
0.005670;4.038499
0.005700;3.034856
0.005730;1.659887
0.005760;0.391334
0.005790;0.062312
0.005820;0.742131
0.005850;1.247266
0.005880;2.529638
0.005910;5.246455
0.005940;7.278311
0.005970;7.672364
0.006000;7.146786
0.006030;6.353792
0.006060;4.866021
0.006090;3.125746
0.006120;2.303232
0.006150;1.323490
0.006180;1.413075
0.006210;2.003075
0.006240;2.718285
0.006270;3.726361
0.006300;4.344282
0.006330;4.118741
0.006360;3.661472
0.006390;2.528128
0.006420;0.912339
0.006450;0.127239
0.006480;0.086008
0.006510;-0.761284
0.006540;-1.491621
0.006570;-1.687256
0.006600;-2.378544
0.006630;-3.241626
0.006660;-3.504225
0.006690;-3.725571
0.006720;-4.146396
0.006750;-4.440696
0.006780;-5.037807
0.006810;-5.301579
0.006840;-4.710761
0.006870;-3.827526
0.006900;-3.866487
0.006930;-3.474072
0.006960;-2.907553
0.006990;-3.171669
0.007020;-3.757247
0.007050;-3.844656
0.007080;-4.225111
0.007110;-4.726911
0.007140;-5.035134
0.007170;-5.165211
0.007200;-5.182109
0.007230;-4.709690
0.007260;-4.472134
0.007290;-4.316193
0.007320;-4.078006
0.007350;-3.987539
0.007380;-3.808329
0.007410;-3.128711
0.007440;-2.061029
0.007470;-1.031394
0.007500;0.197768
0.007530;1.502735
0.007560;2.291685
0.007590;2.618168
0.007620;2.585833
0.007650;1.569017
0.007680;0.449533
0.007710;-0.209810
0.007740;-0.510071
0.007770;-0.389321
0.007800;0.722690
0.007830;2.234004
0.007860;3.657959
0.007890;4.643258
0.007920;5.369971
0.007950;5.590827
0.007980;5.467717
0.008010;4.970441
0.008040;4.324430
0.008070;3.847453
0.008100;3.872176
0.008130;4.176587
0.008160;4.804459
0.008190;5.329006
0.008220;5.494040
0.008250;5.213930
0.008280;4.301373
0.008310;2.588112
0.008340;1.042316
0.008370;-0.032308
0.008400;-0.610122
0.008430;-0.541487
0.008460;0.029688
0.008490;0.994616
0.008520;2.172300
0.008550;3.839908
0.008580;5.289324
0.008610;5.585141
0.008640;5.355541
0.008670;4.792794
0.008700;3.442899
0.008730;1.697032
0.008760;-0.017001
0.008790;-1.610619
0.008820;-3.118850
0.008850;-4.073334
0.008880;-4.679216
0.008910;-5.027913
0.008940;-4.640156
0.008970;-3.606202
0.009000;-2.507608
0.009030;-1.745839
0.009060;-0.633994
0.009090;0.544399
0.009120;1.680493
0.009150;2.556847
0.009180;2.935506
0.009210;2.430030
0.009240;1.245684
0.009270;-0.465173
0.009300;-2.526868
0.009330;-4.763777
0.009360;-6.585491
0.009390;-8.088415
0.009420;-9.081305
0.009450;-9.086583
0.009480;-7.942483
0.009510;-5.791983
0.009540;-2.668226
0.009570;0.575389
0.009600;3.661206
0.009630;6.018052
0.009660;7.208742
0.009690;7.028461
0.009720;5.679777
0.009750;3.470327
0.009780;0.797303
0.009810;-1.768697
0.009840;-3.800434
0.009870;-4.973002
0.009900;-5.195788
0.009930;-4.510229
0.009960;-3.484961
0.009990;-2.433103
0.010020;-1.262742
0.010050;-0.109471
0.010080;0.630717
0.010110;1.357821
0.010140;2.313565
0.010170;3.532002
0.010200;5.076693
0.010230;6.570527
0.010260;7.415861
0.010290;7.706376
0.010320;7.025759
0.010350;5.400313
0.010380;3.179388
0.010410;0.740330
0.010440;-2.004008
0.010470;-4.068057
0.010500;-4.779595
0.010530;-4.641617
0.010560;-3.422711
0.010590;-1.111275
0.010620;1.698558
0.010650;4.132756
0.010680;5.845348
0.010710;6.544134
0.010740;6.447817
0.010770;5.441787
0.010800;4.081051
0.010830;3.203598
0.010860;2.538735
0.010890;1.550139
0.010920;0.458280
0.010950;-0.653056
0.010980;-1.613801
0.011010;-2.647331
0.011040;-3.304475
0.011070;-3.430906
0.011100;-3.094041
0.011130;-2.386222
0.011160;-1.172418
0.011190;0.495552
0.011220;2.059892
0.011250;3.527275
0.011280;4.383956
0.011310;4.323525
0.011340;3.988432
0.011370;2.990937
0.011400;1.034891
0.011430;-1.104691
0.011460;-3.110658
0.011490;-5.160635
0.011520;-6.772459
0.011550;-7.361662
0.011580;-7.164959
0.011610;-6.631881
0.011640;-5.756614
0.011670;-4.382268
0.011700;-2.577013
0.011730;-0.477796
0.011760;1.411848
0.011790;2.377937
0.011820;2.657244
0.011850;2.733104
0.011880;2.009993
0.011910;0.462437
0.011940;-1.194359
0.011970;-2.327722
0.012000;-3.303554
0.012030;-3.738782
0.012060;-3.801885
0.012090;-3.326257
0.012120;-2.953826
0.012150;-2.607689
0.012180;-2.272424
0.012210;-2.113680
0.012240;-1.850472
0.012270;-1.349195
0.012300;-0.512814
0.012330;0.549634
0.012360;2.071908
0.012390;3.897304
0.012420;5.438659
0.012450;6.431785
0.012480;6.713559
0.012510;6.304610
0.012540;5.116981
0.012570;3.446552
0.012600;1.570769
0.012630;-0.102728
0.012660;-1.214808
0.012690;-1.541370
0.012720;-1.073678
0.012750;-0.114229
0.012780;1.080222
0.012810;2.723710
0.012840;4.219491
0.012870;5.539772
0.012900;6.389161
0.012930;6.949936
0.012960;6.925367
0.012990;6.349245
0.013020;5.170583
0.013050;3.967773
0.013080;2.763850
0.013110;1.581128
0.013140;0.132045
0.013170;-1.143142
0.013200;-2.239010
0.013230;-2.888440
0.013260;-3.133602
0.013290;-2.833987
0.013320;-2.159765
0.013350;-0.973194
0.013380;0.704836
0.013410;2.211938
0.013440;3.237061
0.013470;3.640836
0.013500;3.666529
0.013530;2.825329
0.013560;1.708090
0.013590;0.612376
0.013620;-0.569593
0.013650;-1.642473
0.013680;-2.340128
0.013710;-2.847783
0.013740;-3.311163
0.013770;-3.864337
0.013800;-4.324743
0.013830;-4.514060
0.013860;-4.706904
0.013890;-4.702129
0.013920;-4.371526
0.013950;-3.711772
0.013980;-2.369525
0.014010;-0.607102
0.014040;1.059150
0.014070;2.110686
0.014100;2.457055
0.014130;2.019698
0.014160;0.817104
0.014190;-0.977419
0.014220;-2.844340
0.014250;-4.218392
0.014280;-5.107454
0.014310;-5.191594
0.014340;-4.424507
0.014370;-3.119403
0.014400;-1.449996
0.014430;0.354265
0.014460;1.343728
0.014490;1.931549
0.014520;2.054647
0.014550;1.606743
0.014580;0.979570
0.014610;0.545995
0.014640;0.809092
0.014670;1.303493
0.014700;1.880520
0.014730;2.436509
0.014760;2.717202
0.014790;2.647791
0.014820;2.069166
0.014850;1.247232
0.014880;0.205766
0.014910;-0.909959
0.014940;-1.687237
0.014970;-1.844703
0.015000;-1.156072
0.015030;-0.081462
0.015060;1.450577
0.015090;3.159325
0.015120;4.306614
0.015150;4.977734
0.015180;5.118574
0.015210;4.842178
0.015240;4.127054
0.015270;3.176828
0.015300;2.037669
0.015330;0.791631
0.015360;-0.083708
0.015390;-0.535001
0.015420;-0.877446
0.015450;-1.114732
0.015480;-1.293591
0.015510;-1.390466
0.015540;-1.476665
0.015570;-1.660701
0.015600;-1.832908
0.015630;-1.467198
0.015660;-0.984461
0.015690;-0.469637
0.015720;0.142359
0.015750;0.553833
0.015780;0.883643
0.015810;0.903686
0.015840;1.327814
0.015870;1.655532
0.015900;1.570690
0.015930;1.394238
0.015960;0.972163
0.015990;0.326850
0.016020;-0.565225
0.016050;-1.636718
0.016080;-2.860058
0.016110;-3.639669
0.016140;-3.911668
0.016170;-4.128698
0.016200;-3.724392
0.016230;-2.948821
0.016260;-2.058995
0.016290;-0.859778
0.016320;0.646030
0.016350;2.340404
0.016380;3.750244
0.016410;4.271096
0.016440;3.671406
0.016470;1.924077
0.016500;-0.288229
0.016530;-2.388573
0.016560;-3.952835
0.016590;-4.914674
0.016620;-5.109198
0.016650;-4.703203
0.016680;-3.277619
0.016710;-1.115939
0.016740;0.885345
0.016770;2.275747
0.016800;2.980790
0.016830;2.883817
0.016860;2.354448
0.016890;1.654696
0.016920;1.011023
0.016950;0.736817
0.016980;1.175434
0.017010;1.859139
0.017040;2.382505
0.017070;2.442275
0.017100;1.912811
0.017130;0.935500
0.017160;-0.555510
0.017190;-2.116046
0.017220;-3.466869
0.017250;-4.419611
0.017280;-4.335297
0.017310;-3.467713
0.017340;-1.743824
0.017370;0.612050
0.017400;3.003268
0.017430;5.185324
0.017460;6.692036
0.017490;6.922059
0.017520;5.788510
0.017550;3.533221
0.017580;0.588136
0.017610;-2.381845
0.017640;-4.691748
0.017670;-5.792380
0.017700;-5.800039
0.017730;-4.590296
0.017760;-2.692719
0.017790;-0.203317
0.017820;2.002557
0.017850;3.294738
0.017880;3.853204
0.017910;3.739805
0.017940;2.964815
0.017970;1.679668
0.018000;0.827085
0.018030;0.605222
0.018060;0.516520
0.018090;0.765358
0.018120;1.120935
0.018150;1.398216
0.018180;1.227847
0.018210;0.513594
0.018240;-0.487801
0.018270;-1.600209
0.018300;-2.518049
0.018330;-2.954552
0.018360;-2.738428
0.018390;-1.851506
0.018420;-0.581344
0.018450;0.828193
0.018480;2.380083
0.018510;3.648389
0.018540;4.468449
0.018570;4.385448
0.018600;3.227952
0.018630;1.136824
0.018660;-1.200863
0.018690;-3.186775
0.018720;-4.688275
0.018750;-5.164331
0.018780;-4.362804
0.018810;-3.097524
0.018840;-1.677161
0.018870;-0.228278
0.018900;1.156440
0.018930;1.862775
0.018960;1.621434
0.018990;0.740126
0.019020;-0.321781
0.019050;-1.316580
0.019080;-1.916739
0.019110;-1.905487
0.019140;-1.156587
0.019170;-0.138902
0.019200;0.773896
0.019230;1.126947
0.019260;0.615483
0.019290;-0.548535
0.019320;-1.805254
0.019350;-2.906080
0.019380;-4.078643
0.019410;-4.670182
0.019440;-3.928111
0.019470;-2.571312
0.019500;-1.029224
0.019530;0.952750
0.019560;2.414273
0.019590;3.023297
0.019620;2.990376
0.019650;2.675862
0.019680;0.978051
0.019710;-0.370922
0.019740;-0.741273
0.019770;-2.379183
0.019800;-3.241265
0.019830;-2.412383
0.019860;-0.954942
0.019890;-0.214316
0.019920;-0.260929
0.019950;1.360760
0.019980;1.183902
0.020010;-0.271030
0.020040;0.136607
0.020070;0.481769
0.020100;0.499148
0.020130;1.163551
0.020160;1.982292
0.020190;2.111160
0.020220;2.815883
0.020250;4.202570
0.020280;4.341747
0.020310;3.624065
0.020340;2.722798
0.020370;1.950146
0.020400;0.353018
0.020430;-1.208725
0.020460;-1.764620
0.020490;-2.039689
0.020520;-1.737356
0.020550;-0.676483
0.020580;0.695883
0.020610;2.720194
0.020640;4.035068
0.020670;4.493000
0.020700;3.745528
0.020730;2.398166
0.020760;0.775098
0.020790;-0.596963
0.020820;-1.815565
0.020850;-2.461608
0.020880;-2.308761
0.020910;-2.059697
0.020940;-1.752647
0.020970;-1.084570
0.021000;-0.376043
0.021030;-0.164799
0.021060;-0.105496
0.021090;0.174785
0.021120;0.277053
0.021150;0.048956
0.021180;0.071948
0.021210;0.273316
0.021240;0.632683
0.021270;0.784379
0.021300;0.980187
0.021330;0.794228
0.021360;0.295610
0.021390;-0.345978
0.021420;-1.304372
0.021450;-2.408991
0.021480;-3.162765
0.021510;-3.375575
0.021540;-3.053299
0.021570;-2.185820
0.021600;-0.320237
0.021630;1.781235
0.021660;3.245623
0.021690;4.221775
0.021720;4.272493
0.021750;3.864339
0.021780;2.627607
0.021810;1.167372
0.021840;-0.060168
0.021870;-0.947944
0.021900;-1.291948
0.021930;-1.227409
0.021960;-0.720703
0.021990;0.186462
0.022020;1.217376
0.022050;2.161437
0.022080;2.916258
0.022110;3.409186
0.022140;2.764896
0.022170;1.300739
0.022200;0.009806
0.022230;-0.853277
0.022260;-1.074452
0.022290;-0.975606
0.022320;-0.521699
0.022350;0.118316
0.022380;0.588762
0.022410;0.539793
0.022440;0.295563
0.022470;-0.479199
0.022500;-1.676610
0.022530;-2.973759
0.022560;-3.859199
0.022590;-4.174292
0.022620;-3.872307
0.022650;-2.672100
0.022680;-1.070253
0.022710;0.390653
0.022740;1.710079
0.022770;2.543425
0.022800;2.316042
0.022830;1.157841
0.022860;-0.467995
0.022890;-2.336738
0.022920;-4.185419
0.022950;-5.228424
0.022980;-5.376213
0.023010;-4.924492
0.023040;-3.939924
0.023070;-2.533510
0.023100;-1.242879
0.023130;0.073783
0.023160;1.006648
0.023190;1.497449
0.023220;1.577602
0.023250;1.479955
0.023280;1.110080
0.023310;0.598764
0.023340;-0.071226
0.023370;-0.738668
0.023400;-1.238664
0.023430;-1.333949
0.023460;-1.519590
0.023490;-1.569128
0.023520;-1.421160
0.023550;-1.146668
0.023580;-0.805587
0.023610;0.233524
0.023640;1.459088
0.023670;2.257864
0.023700;3.024091
0.023730;3.364422
0.023760;3.120172
0.023790;2.797885
0.023820;2.692529
0.023850;2.352392
0.023880;1.645160
0.023910;1.000711
0.023940;0.415568
0.023970;0.238600
0.024000;0.561913
0.024030;0.950054
0.024060;1.553301
0.024090;1.900093
0.024120;2.002758
0.024150;1.620843
0.024180;0.880418
0.024210;0.486240
0.024240;0.592570
0.024270;1.057643
0.024300;1.990711
0.024330;3.546473
0.024360;5.156274
0.024390;6.164228
0.024420;6.640925
0.024450;6.335741
0.024480;5.325358
0.024510;3.481354
0.024540;1.404911
0.024570;-0.512305
0.024600;-2.004423
0.024630;-2.679277
0.024660;-2.473039
0.024690;-1.597181
0.024720;-0.264510
0.024750;1.420262
0.024780;2.797090
0.024810;3.702376
0.024840;3.973802
0.024870;3.378554
0.024900;2.186289
0.024930;0.824127
0.024960;-0.565485
0.024990;-1.421872
0.025020;-1.686736
0.025050;-1.253721
0.025080;-0.530643
0.025110;0.242344
0.025140;0.952716
0.025170;1.459641
0.025200;1.268039
0.025230;0.389217
0.025260;-1.016398
0.025290;-2.628438
0.025320;-3.967470
0.025350;-4.861512
0.025380;-4.787241
0.025410;-3.740696
0.025440;-1.983466
0.025470;0.019927
0.025500;1.884048
0.025530;3.150824
0.025560;3.506340
0.025590;3.038226
0.025620;1.907050
0.025650;0.042165
0.025680;-1.786565
0.025710;-3.050251
0.025740;-3.386380
0.025770;-2.851102
0.025800;-1.408477
0.025830;0.503595
0.025860;2.385215
0.025890;3.209537
0.025920;2.989343
0.025950;2.044873
0.025980;0.769517
0.026010;-0.129987
0.026040;-0.627704
0.026070;-0.631168
0.026100;-0.129111
0.026130;0.671514
0.026160;1.076111
0.026190;1.249306
0.026220;0.866001
0.026250;-0.437979
0.026280;-2.169954
0.026310;-3.577483
0.026340;-4.419308
0.026370;-4.375553
0.026400;-3.054380
0.026430;-0.464931
0.026460;2.336413
0.026490;5.035970
0.026520;6.768058
0.026550;7.393005
0.026580;6.451249
0.026610;4.168932
0.026640;1.236432
0.026670;-1.732562
0.026700;-3.749979
0.026730;-5.042105
0.026760;-5.296017
0.026790;-4.264913
0.026820;-2.220198
0.026850;0.130696
0.026880;2.453525
0.026910;4.276293
0.026940;5.587455
0.026970;6.118165
0.027000;5.607918
0.027030;4.095215
0.027060;2.047240
0.027090;-0.341487
0.027120;-2.319071
0.027150;-3.552929
0.027180;-3.601723
0.027210;-2.700975
0.027240;-0.931996
0.027270;1.114720
0.027300;3.265299
0.027330;4.973975
0.027360;5.992123
0.027390;6.219734
0.027420;5.623214
0.027450;4.300021
0.027480;3.057654
0.027510;2.048195
0.027540;1.452960
0.027570;1.064095
0.027600;0.847075
0.027630;0.571508
0.027660;0.240733
0.027690;-0.160494
0.027720;-0.890768
0.027750;-1.801041
0.027780;-2.798226
0.027810;-3.317004
0.027840;-3.419818
0.027870;-2.848929
0.027900;-1.690933
0.027930;-0.028839
0.027960;1.525713
0.027990;2.933455
0.028020;3.787953
0.028050;4.021798
0.028080;3.429369
0.028110;2.245946
0.028140;0.285795
0.028170;-1.685417
0.028200;-3.382509
0.028230;-4.573692
0.028260;-5.251531
0.028290;-4.902684
0.028320;-3.709511
0.028350;-1.903247
0.028380;0.315845
0.028410;2.299434
0.028440;3.460683
0.028470;4.157058
0.028500;3.892511
0.028530;2.430120
0.028560;0.848522
0.028590;-0.279686
0.028620;-1.085593
0.028650;-1.224279
0.028680;-0.551597
0.028710;0.194786
0.028740;0.741477
0.028770;1.272526
0.028800;1.445709
0.028830;1.044962
0.028860;0.754736
0.028890;0.493120
0.028920;-0.157533
0.028950;-0.840254
0.028980;-0.867577
0.029010;-0.835935
0.029040;-0.448728
0.029070;0.616105
0.029100;1.467582
0.029130;1.890800
0.029160;2.312826
0.029190;2.484678
0.029220;2.296379
0.029250;2.092275
0.029280;1.985127
0.029310;1.727759
0.029340;1.428682
0.029370;1.232425
0.029400;0.951223
0.029430;0.924744
0.029460;0.993422
0.029490;0.437261
0.029520;-0.330612
0.029550;-1.120046
0.029580;-2.443671
0.029610;-3.274631
0.029640;-3.251074
0.029670;-2.653643
0.029700;-1.220733
0.029730;0.691485
0.029760;2.304078
0.029790;3.098186
0.029820;3.421686
0.029850;2.628050
0.029880;0.594722
0.029910;-1.795634
0.029940;-3.756038
0.029970;-5.359058
0.030000;-6.585357
0.030030;-6.313511
0.030060;-4.911370
0.030090;-2.994647
0.030120;-0.476062
0.030150;2.379526
0.030180;5.065670
0.030210;6.712659
0.030240;6.709464
0.030270;4.654375
0.030300;1.783218
0.030330;-1.763144
0.030360;-5.612252
0.030390;-8.495474
0.030420;-9.501409
0.030450;-8.481515
0.030480;-5.752483
0.030510;-1.992257
0.030540;2.276047
0.030570;6.034668
0.030600;8.058221
0.030630;7.589171
0.030660;5.635087
0.030690;2.596494
0.030720;-0.791326
0.030750;-3.754109
0.030780;-5.455804
0.030810;-5.937190
0.030840;-5.336061
0.030870;-3.547731
0.030900;-1.197730
0.030930;1.496779
0.030960;3.546473
0.030990;4.737427
0.031020;5.135614
0.031050;5.030887
0.031080;4.034325
0.031110;2.389517
0.031140;0.998817
0.031170;0.372876
0.031200;-0.187255
0.031230;-0.378339
0.031260;-0.258688
0.031290;0.024403
0.031320;0.284336
0.031350;0.799743
0.031380;1.651640
0.031410;2.447580
0.031440;3.156647
0.031470;3.570349
0.031500;4.021878
0.031530;4.191407
0.031560;4.119210
0.031590;3.228283
0.031620;1.926169
0.031650;0.528169
0.031680;-1.172907
0.031710;-2.935768
0.031740;-4.101007
0.031770;-4.733413
0.031800;-4.020538
0.031830;-2.052246
0.031860;1.008638
0.031890;3.823621
0.031920;5.985645
0.031950;6.992912
0.031980;6.586315
0.032010;4.694910
0.032040;1.944861
0.032070;-1.236517
0.032100;-4.327681
0.032130;-6.896685
0.032160;-8.555513
0.032190;-8.802682
0.032220;-7.649311
0.032250;-5.071399
0.032280;-1.786742
0.032310;1.360556
0.032340;3.649471
0.032370;4.797287
0.032400;4.202740
0.032430;2.215055
0.032460;-0.667343
0.032490;-3.574101
0.032520;-6.217572
0.032550;-7.547453
0.032580;-7.570382
0.032610;-5.970654
0.032640;-3.733403
0.032670;-0.937750
0.032700;1.634912
0.032730;3.391469
0.032760;4.114401
0.032790;4.095389
0.032820;3.121653
0.032850;1.523960
0.032880;0.016673
0.032910;-0.748030
0.032940;-0.988189
0.032970;-1.042678
0.033000;-0.960670
0.033030;-0.506112
0.033060;-0.913580
0.033090;-2.057056
0.033120;-2.902194
0.033150;-3.389725
0.033180;-3.274799
0.033210;-2.548493
0.033240;-1.519136
0.033270;-0.557900
0.033300;1.219042
0.033330;2.808291
0.033360;3.627565
0.033390;3.491589
0.033420;2.625564
0.033450;1.090845
0.033480;-0.872461
0.033510;-2.789485
0.033540;-4.239710
0.033570;-5.007197
0.033600;-4.324810
0.033630;-2.604482
0.033660;-0.777467
0.033690;0.888820
0.033720;2.549145
0.033750;3.366834
0.033780;3.437727
0.033810;2.984971
0.033840;2.089790
0.033870;1.081575
0.033900;0.185614
0.033930;0.158786
0.033960;0.837623
0.033990;1.882161
0.034020;2.818236
0.034050;3.706213
0.034080;3.988734
0.034110;3.610893
0.034140;2.612316
0.034170;1.296898
0.034200;-0.126907
0.034230;-1.447926
0.034260;-2.549992
0.034290;-3.058482
0.034320;-2.948369
0.034350;-2.289917
0.034380;-1.797324
0.034410;-1.316105
0.034440;-0.657364
0.034470;-0.318883
0.034500;-0.460862
0.034530;-0.773267
0.034560;-0.651625
0.034590;-0.591715
0.034620;-0.405091
0.034650;-0.027789
0.034680;0.625440
0.034710;0.601938
0.034740;-0.155646
0.034770;-1.408251
0.034800;-2.795410
0.034830;-4.575033
0.034860;-6.055805
0.034890;-6.937362
0.034920;-6.585418
0.034950;-5.397645
0.034980;-3.188917
0.035010;-0.188565
0.035040;3.221215
0.035070;6.088366
0.035100;7.713513
0.035130;7.875284
0.035160;6.636584
0.035190;4.035499
0.035220;0.474429
0.035250;-3.059224
0.035280;-5.698962
0.035310;-7.115564
0.035340;-7.096331
0.035370;-5.659253
0.035400;-3.096528
0.035430;-0.016820
0.035460;2.358634
0.035490;3.912071
0.035520;4.382085
0.035550;3.997609
0.035580;2.854146
0.035610;1.880610
0.035640;1.099616
0.035670;0.805340
0.035700;0.972209
0.035730;1.260601
0.035760;1.689982
0.035790;2.171172
0.035820;2.191698
0.035850;1.753689
0.035880;0.790571
0.035910;-0.398410
0.035940;-1.722874
0.035970;-2.970268
0.036000;-3.552166
0.036030;-3.044806
0.036060;-1.808555
0.036090;-0.173053
0.036120;1.629403
0.036150;3.232569
0.036180;4.210821
0.036210;4.284117
0.036240;3.218925
0.036270;1.602704
0.036300;-0.320122
0.036330;-2.542875
0.036360;-4.247366
0.036390;-5.060489
0.036420;-4.999748
0.036450;-4.314990
0.036480;-3.110274
0.036510;-1.621517
0.036540;-0.313375
0.036570;0.553539
0.036600;0.845230
0.036630;0.661869
0.036660;0.229426
0.036690;-0.628068
0.036720;-1.418338
0.036750;-1.859311
0.036780;-1.902817
0.036810;-1.820908
0.036840;-1.706188
0.036870;-1.146278
0.036900;-0.553213
0.036930;-0.214470
0.036960;-0.495181
0.036990;-1.071735
0.037020;-1.958073
0.037050;-2.633765
0.037080;-2.953954
0.037110;-2.899973
0.037140;-2.538030
0.037170;-1.628665
0.037200;-0.438637
0.037230;1.012930
0.037260;2.444398
0.037290;3.451978
0.037320;3.796391
0.037350;3.287179
0.037380;2.106402
0.037410;0.725249
0.037440;-0.608699
0.037470;-1.764554
0.037500;-2.483557
0.037530;-2.781607
0.037560;-2.730074
0.037590;-2.584782
0.037620;-2.280241
0.037650;-1.672521
0.037680;-0.894253
0.037710;-0.303955
0.037740;0.328689
0.037770;0.938177
0.037800;1.263848
0.037830;1.221309
0.037860;1.051047
0.037890;0.852980
0.037920;0.520630
0.037950;0.135988
0.037980;0.201958
0.038010;0.250171
0.038040;0.384815
0.038070;0.537803
0.038100;0.905899
0.038130;1.409315
0.038160;1.749683
0.038190;1.942557
0.038220;1.941043
0.038250;1.697873
0.038280;1.169718
0.038310;0.563790
0.038340;0.076816
0.038370;0.037581
0.038400;0.260975
0.038430;0.774327
0.038460;1.416732
0.038490;1.900803
0.038520;2.003431
0.038550;2.108809
0.038580;1.759999
0.038610;1.118546
0.038640;0.377151
0.038670;-0.314118
0.038700;-0.781223
0.038730;-0.874582
0.038760;-0.384154
0.038790;0.549014
0.038820;1.533484
0.038850;2.054907
0.038880;2.474161
0.038910;2.497186
0.038940;1.771530
0.038970;0.515211
0.039000;-0.615253
0.039030;-1.623107
0.039060;-2.364579
0.039090;-2.682930
0.039120;-2.210328
0.039150;-1.593387
0.039180;-1.008935
0.039210;-0.711424
0.039240;-0.301630
0.039270;-0.131161
0.039300;-0.573345
0.039330;-1.494635
0.039360;-1.996511
0.039390;-2.026698
0.039420;-1.707488
0.039450;-1.084329
0.039480;-0.000284
0.039510;0.932723
0.039540;1.140193
0.039570;0.696927
0.039600;-0.091356
0.039630;-1.444819
0.039660;-2.899263
0.039690;-3.984841
0.039720;-4.583098
0.039750;-4.349999
0.039780;-3.545711
0.039810;-2.320592
0.039840;-0.977440
0.039870;0.210369
0.039900;0.852774
0.039930;0.864328
0.039960;0.481788
0.039990;-0.136930
